genome_id,Adherence,Aminoglycoside_resistance,Antimicrobial_activity/Competitive_advantage,Beta-lactam_resistance,Biofilm,Chloramphenicol_resistance,Colistin_(Polymyxin)_resistance,Effector_delivery_system,Exoenzyme,Exotoxin,Fluoroquinolone_resistance,Fosfomycin_resistance,ICE,IME,Immune_modulation,Invasion,Macrolide_resistance,Motility,Nutritional/Metabolic_factor,Other_Mobile_Elements,Oxazolidinone_and_Phenicol_Resistance,Phenicol_resistance,Regulation,Stress_survival,Sulfonamide_resistance,Tetracycline_resistance,Resistance_Potential,Mobile_Elements_Potential,Zoonotic_Potential,Virulence_Gene_Count,Final_Classification
28901.36105,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36106,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36107,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,Highly Resistant,Presence of Mobile Elements,Highly Zoonotic,4,Highly dangerous-zoonotic bacteria
28901.36108,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36109,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,7,Potential zoonotic bacteria
28901.3611,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36111,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36112,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36113,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36114,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36115,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,Low??oderate Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36116,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36117,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36118,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36119,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
28901.3612,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36121,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36122,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36123,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36124,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
28901.36125,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36126,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36127,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36128,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
28901.36129,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.3613,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36131,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36132,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36133,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36134,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36136,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36137,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36138,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36139,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.3614,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36141,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,Low??oderate Resistance,Presence of Mobile Elements,Highly Zoonotic,5,Potential zoonotic bacteria
28901.36142,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
28901.36145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36147,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36148,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36149,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.3615,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36151,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36154,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36157,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36158,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36159,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.3616,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36161,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36163,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36165,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36167,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36168,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36169,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.3617,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36171,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,6,Potential zoonotic bacteria
28901.36172,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36173,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36174,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36175,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36176,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36178,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36179,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.3618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
28901.36186,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36187,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36189,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.3619,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36192,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36193,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36194,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36195,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
28901.36196,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36197,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36198,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36199,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Low??oderate Resistance,Presence of Mobile Elements,Virulent,2,Early chance zoonotic bacteria
28901.36201,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,Highly Resistant,Presence of Mobile Elements,No Chance,0,Resistance threat bacteria
28901.36202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36204,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36205,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36206,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36207,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36208,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36209,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.3621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.36211,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,2,Low risk bacteria
28901.36212,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Virulent,1,Low risk bacteria
28901.36213,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36216,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28901.36219,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,No Resistance,Presence of Mobile Elements,Highly Zoonotic,4,Potential zoonotic bacteria
28901.3622,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Resistance,No Mobile Elements,Highly Zoonotic,3,Potential zoonotic bacteria
28901.36221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No Resistance,No Mobile Elements,Virulent,2,Low risk bacteria
28903.101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
28903.209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Resistance,Presence of Mobile Elements,No Chance,0,Low risk bacteria
